Gene ID,Representative Transcript ID,5' UTR len,3' UTR len,ORF len,5' UTR gc,3' UTR gc,ORF gc,Intron len,Exon junction density
ENSSSCG00000000026,ENSSSCT00000000027,84,1358,24200,0.9166666666666666,0.5743740795287187,0.5954958677685951,23418,0.24793388429752067
ENSSSCG00000000029,ENSSSCT00000042951,101,5487,125235,0.8217821782178217,0.6190996901767815,0.5892442208647742,122272,0.1756697408871322
ENSSSCG00000000031,ENSSSCT00000034350,77,0,9194,0.7142857142857143,0,0.5487274309332173,7743,0.4350663476180117
ENSSSCG00000000033,ENSSSCT00000000035,102,219,3021,0.7450980392156863,0.593607305936073,0.5888778550148958,11109,0.9930486593843099
ENSSSCG00000000034,ENSSSCT00000000036,235,1188,11827,0.7617021276595745,0.6035353535353535,0.6472478227783884,14291,1.1837321383275556
ENSSSCG00000000035,ENSSSCT00000072800,317,240,22320,0.555205047318612,0.5791666666666667,0.5628584229390681,31864,0.5376344086021505
ENSSSCG00000000036,ENSSSCT00000063611,395,1616,35681,0.6759493670886076,0.49195544554455445,0.5611950337714751,128279,0.33631344412992914
ENSSSCG00000000037,ENSSSCT00000073891,103,1059,55202,0.7087378640776699,0.4117091595845137,0.49692040143473065,53778,0.253613999492772
ENSSSCG00000000038,ENSSSCT00000091240,65,950,22921,0.8153846153846154,0.6757894736842105,0.5847476113607609,22019,0.3926530256097029
ENSSSCG00000000039,ENSSSCT00000086723,1861,2127,17786,0.5583019881783987,0.5571227080394923,0.47722928145732596,21848,0.5622399640166422
ENSSSCG00000000040,ENSSSCT00000069730,251,3457,18660,0.7888446215139442,0.5117153601388487,0.5331189710610933,17637,0.5359056806002144
ENSSSCG00000000045,ENSSSCT00000000049,0,802,4834,0,0.47506234413965087,0.49669011170872984,4370,0.8274720728175424
ENSSSCG00000000046,ENSSSCT00000000051,179,72,4484,0.6033519553072626,0.625,0.6090544157002676,2982,1.784121320249777
ENSSSCG00000000050,ENSSSCT00000046821,930,575,7338,0.6473118279569893,0.6243478260869565,0.5797219950940311,14366,1.4990460615971655
ENSSSCG00000000058,ENSSSCT00000038079,111,788,7943,0.6126126126126126,0.47715736040609136,0.43245625078685634,7708,0.3776910487221453
ENSSSCG00000000059,ENSSSCT00000070289,473,215,24708,0.5369978858350951,0.5116279069767442,0.46296745993200583,23040,0.4856726566294318
ENSSSCG00000000061,ENSSSCT00000000067,332,411,10162,0.677710843373494,0.6374695863746959,0.5677032080299154,9374,0.6888407793741389
ENSSSCG00000000062,ENSSSCT00000000068,260,1928,2254,0.6884615384615385,0.6473029045643154,0.6184560780834073,9873,1.3309671694764862
ENSSSCG00000000063,ENSSSCT00000000069,2551,1246,12395,0.5115640925127402,0.5874799357945425,0.5766841468334005,12071,0.48406615570794675
ENSSSCG00000000064,ENSSSCT00000000070,341,386,26045,0.5454545454545454,0.5051813471502591,0.5563063927817239,53766,0.7295066231522365
ENSSSCG00000000066,ENSSSCT00000000072,65,4671,19196,0.5692307692307692,0.5621922500535217,0.551052302563034,17076,0.8856011669097728
ENSSSCG00000000068,ENSSSCT00000026332,525,1091,80973,0.6780952380952381,0.32172318973418884,0.421128030331098,73711,0.38284366393736186
ENSSSCG00000000071,ENSSSCT00000098740,2368,757,25025,0.41342905405405406,0.34214002642007924,0.3984015984015984,23969,0.3996003996003996
ENSSSCG00000000072,ENSSSCT00000050054,102,744,46394,0.5980392156862745,0.4166666666666667,0.418610165107557,45729,0.1508815795145924
ENSSSCG00000000074,ENSSSCT00000000080,131,487,2258,0.8091603053435115,0.5441478439425051,0.5797165633303809,1197,0.4428697962798937
ENSSSCG00000000076,ENSSSCT00000031184,216,3627,8903,0.6527777777777778,0.5516956162117452,0.6345052229585533,38522,2.246433786364147
ENSSSCG00000000077,ENSSSCT00000071651,262,40,19542,0.5343511450381679,0.275,0.47303244294340396,18364,0.6140620202640467
ENSSSCG00000000078,ENSSSCT00000073558,359,547,171938,0.5738161559888579,0.34552102376599636,0.4423745768823646,243452,0.13376914934453119
ENSSSCG00000000079,ENSSSCT00000045170,215,448,28228,0.6651162790697674,0.5870535714285714,0.5474351707524444,31593,0.21255491001842142
ENSSSCG00000000080,ENSSSCT00000000086,258,1001,19511,0.5271317829457365,0.5454545454545454,0.5142227461432013,67085,0.3587719747834555
ENSSSCG00000000081,ENSSSCT00000000087,246,0,95405,0.4105691056910569,0,0.4054818929825481,103091,0.06288978565064723
ENSSSCG00000000087,ENSSSCT00000087726,163,887,22220,0.5644171779141104,0.6324689966178129,0.5492349234923493,21651,0.54005400540054
ENSSSCG00000000091,ENSSSCT00000061182,7,471,1905,0.42857142857142855,0.4288747346072187,0.558005249343832,1174,1.0498687664041995
ENSSSCG00000000092,ENSSSCT00000000098,0,3971,18742,0,0.5877612692017125,0.568402518407854,17252,0.26678049301035106
ENSSSCG00000000093,ENSSSCT00000054888,376,866,3053,0.5824468085106383,0.6420323325635104,0.6213560432361611,10524,1.6377333770062235
ENSSSCG00000000094,ENSSSCT00000043063,406,1487,15094,0.6699507389162561,0.5823806321452589,0.5551212402279051,15918,1.1925268318537168
ENSSSCG00000000095,ENSSSCT00000060163,904,0,21165,0.5309734513274337,0,0.49425939050318923,20954,0.5669737774627923
ENSSSCG00000000097,ENSSSCT00000075473,1418,644,1506,0.4330042313117066,0.42857142857142855,0.5703851261620186,883,1.9920318725099602
ENSSSCG00000000103,ENSSSCT00000000109,199,797,36257,0.6683417085427136,0.27854454203262236,0.38075406128471745,36918,0.3585514521333812
ENSSSCG00000000104,ENSSSCT00000054754,327,3451,13295,0.6788990825688074,0.42741234424804403,0.40654381346370816,14421,0.9778112072207596
ENSSSCG00000000105,ENSSSCT00000000111,161,1357,8988,0.8074534161490683,0.42299189388356667,0.5012238540275924,8092,0.44503782821539833
ENSSSCG00000000107,ENSSSCT00000000113,169,1598,15540,0.8224852071005917,0.5944931163954944,0.547940797940798,17902,0.5148005148005148
ENSSSCG00000000108,ENSSSCT00000065929,1645,2140,19133,0.6297872340425532,0.6149532710280374,0.578424711231903,19608,0.36586003240474574
ENSSSCG00000000110,ENSSSCT00000044457,184,658,48902,0.6521739130434783,0.6474164133738601,0.5083841151691137,46821,0.286286859433152
ENSSSCG00000000111,ENSSSCT00000000117,100,413,20463,0.69,0.6222760290556901,0.5433709622245028,18877,0.6352929677955333
ENSSSCG00000000113,ENSSSCT00000042449,199,222,4562,0.6482412060301508,0.6621621621621622,0.6317404647084612,4220,0.8768084173608066
ENSSSCG00000000114,ENSSSCT00000000120,224,562,15991,0.625,0.699288256227758,0.575198549183916,15049,0.8129572884747671
ENSSSCG00000000116,ENSSSCT00000000122,117,96,12159,0.717948717948718,0.5208333333333334,0.5161608684924747,11776,0.3289744222386709
ENSSSCG00000000117,ENSSSCT00000091165,273,574,5841,0.5897435897435898,0.5644599303135889,0.5300462249614792,5378,1.027221366204417
ENSSSCG00000000118,ENSSSCT00000037890,119,2668,29507,0.7899159663865546,0.6071964017991005,0.5776934286779408,26907,0.5422442132375368
ENSSSCG00000000119,ENSSSCT00000077783,32,1762,25803,0.71875,0.5085130533484676,0.49277215827616944,24253,0.387551835057939
ENSSSCG00000000120,ENSSSCT00000071715,199,897,9961,0.7185929648241206,0.5674470457079153,0.5201285011545026,12143,0.6023491617307499
ENSSSCG00000000121,ENSSSCT00000000127,19,602,1753,0.5789473684210527,0.5880398671096345,0.6959498003422704,623,0.5704506560182545
ENSSSCG00000000130,ENSSSCT00000000136,152,1913,30381,0.7302631578947368,0.6163094615786723,0.5607452025937263,29197,0.39498370692208945
ENSSSCG00000000133,ENSSSCT00000000139,258,170,9434,0.7945736434108527,0.5882352941176471,0.556497774008904,8424,0.211999152003392
ENSSSCG00000000135,ENSSSCT00000075425,24,0,10792,0.8333333333333334,0,0.6135100074128984,9902,0.6486286137879911
ENSSSCG00000000136,ENSSSCT00000000142,228,2049,14401,0.6403508771929824,0.4797462176671547,0.5757933476841886,19056,0.9027150892299146
ENSSSCG00000000137,ENSSSCT00000089031,1430,940,65587,0.5433566433566434,0.5691489361702128,0.5023708966715965,114479,0.16771616326406147
ENSSSCG00000000138,ENSSSCT00000063832,115,184,17499,0.6608695652173913,0.5217391304347826,0.5467741013772216,17074,0.22858449054231672
ENSSSCG00000000139,ENSSSCT00000086974,379,2147,20733,0.6569920844327177,0.5859338612016768,0.5162301644720976,20652,0.3858582935416968
ENSSSCG00000000141,ENSSSCT00000000147,485,134,12071,0.5835051546391753,0.5522388059701493,0.5394747742523404,13581,1.1598044901002402
ENSSSCG00000000142,ENSSSCT00000057822,301,2990,16515,0.6013289036544851,0.5137123745819397,0.5390251286709052,14808,0.544959128065395
ENSSSCG00000000144,ENSSSCT00000051686,798,12,11927,0.46867167919799496,0.6666666666666666,0.5290517313658086,11160,0.2515301416953132
ENSSSCG00000000145,ENSSSCT00000099733,289,1418,56888,0.5224913494809689,0.5684062059238364,0.5763254113345521,88319,0.7382927858247785
ENSSSCG00000000146,ENSSSCT00000097941,210,29,110131,0.5523809523809524,0.7241379310344828,0.4896532311519917,124426,0.3268834388137763
ENSSSCG00000000148,ENSSSCT00000050902,235,328,6063,0.6212765957446809,0.4298780487804878,0.5411512452581231,11778,0.6597394029358403
ENSSSCG00000000151,ENSSSCT00000107932,199,671,8189,0.5326633165829145,0.5499254843517138,0.5261936744413237,6999,0.4884601294419343
ENSSSCG00000000152,ENSSSCT00000054319,414,3340,100118,0.43478260869565216,0.4817365269461078,0.40485227431630677,98955,0.11985856689106855
ENSSSCG00000000156,ENSSSCT00000000164,305,285,19984,0.7180327868852459,0.43508771929824563,0.4008706965572458,18401,0.4003202562049639
ENSSSCG00000000157,ENSSSCT00000036153,1344,475,36213,0.5751488095238095,0.4378947368421053,0.45384254273327257,49809,0.46944467456438294
ENSSSCG00000000158,ENSSSCT00000000167,76,4500,25226,0.6052631578947368,0.44555555555555554,0.4273765162927139,27465,0.4756996749385555
ENSSSCG00000000160,ENSSSCT00000047006,414,1349,28419,0.7318840579710145,0.46553002223869533,0.4320700939512298,26204,0.38706499173088427
ENSSSCG00000000161,ENSSSCT00000000170,123,1715,27422,0.6585365853658537,0.4145772594752187,0.4260083144920137,25923,0.547006053533659
ENSSSCG00000000162,ENSSSCT00000000171,590,1988,312410,0.6576271186440678,0.43259557344064387,0.4813738356646714,309084,0.05121474984795621
ENSSSCG00000000164,ENSSSCT00000064675,632,1410,87006,0.6867088607594937,0.2843971631205674,0.3660322276624601,85240,0.12642806243247592
ENSSSCG00000000167,ENSSSCT00000055709,128,3361,107738,0.734375,0.38708717643558466,0.3725704950899404,106176,0.07425420928548887
ENSSSCG00000000171,ENSSSCT00000000180,190,0,8718,0.7842105263157895,0,0.5118146363844919,6943,0.22941041523285158
ENSSSCG00000000174,ENSSSCT00000043095,169,260,21682,0.41420118343195267,0.5653846153846154,0.4580758232635366,21221,0.13836361959228854
ENSSSCG00000000175,ENSSSCT00000000184,0,2372,13930,0,0.5843170320404721,0.6135678391959799,10436,1.5793251974156497
ENSSSCG00000000176,ENSSSCT00000000185,0,689,9527,0,0.5312046444121916,0.5141177705468668,7065,1.5744725516951823
ENSSSCG00000000179,ENSSSCT00000000188,216,445,8174,0.5694444444444444,0.4651685393258427,0.4810374357719599,6678,0.8563738683631026
ENSSSCG00000000182,ENSSSCT00000000191,378,738,4184,0.671957671957672,0.5149051490514905,0.5745697896749522,3807,1.1950286806883366
ENSSSCG00000000183,ENSSSCT00000000192,199,979,3034,0.7386934673366834,0.5617977528089888,0.6292023731048121,1922,0.988793671720501
ENSSSCG00000000184,ENSSSCT00000000194,21,1001,2530,0.8571428571428571,0.5084915084915085,0.6794466403162055,407,0.3952569169960475
ENSSSCG00000000185,ENSSSCT00000000195,333,629,2380,0.5135135135135135,0.5389507154213037,0.5092436974789916,14718,5.042016806722689
ENSSSCG00000000186,ENSSSCT00000000197,255,591,2710,0.6509803921568628,0.5093062605752962,0.4985239852398524,2159,2.5830258302583027
ENSSSCG00000000188,ENSSSCT00000000199,279,385,4386,0.6379928315412187,0.522077922077922,0.6053351573187414,3196,0.45599635202918376
ENSSSCG00000000189,ENSSSCT00000000200,140,532,12813,0.6928571428571428,0.5921052631578947,0.5336767345664559,11556,1.3267774916100834
ENSSSCG00000000190,ENSSSCT00000000203,86,1311,3108,0.5813953488372093,0.440884820747521,0.5321750321750321,1753,0.9652509652509652
ENSSSCG00000000194,ENSSSCT00000000207,1204,96,8638,0.6196013289036545,0.4270833333333333,0.45786061588330634,114022,0.694605232692753
ENSSSCG00000000195,ENSSSCT00000000208,56,335,3113,0.6964285714285714,0.5552238805970149,0.6347574686797302,1704,2.5698682942499196
ENSSSCG00000000197,ENSSSCT00000000210,199,773,2733,0.8291457286432161,0.5860284605433377,0.5828759604829857,2017,0.3658982802780827
ENSSSCG00000000198,ENSSSCT00000000211,215,1180,10959,0.5302325581395348,0.37203389830508476,0.4691121452687289,10826,0.2737476047084588
ENSSSCG00000000199,ENSSSCT00000076259,1703,888,78129,0.3928361714621257,0.46396396396396394,0.4060720091131334,96750,0.15359213608263256
ENSSSCG00000000202,ENSSSCT00000065788,384,345,7746,0.59375,0.6173913043478261,0.5801704105344694,7324,1.9364833462432223
ENSSSCG00000000203,ENSSSCT00000024572,94,375,21396,0.8404255319148937,0.616,0.5523462329407366,18151,0.6543279117592073
ENSSSCG00000000204,ENSSSCT00000000217,183,470,21256,0.7650273224043715,0.5808510638297872,0.544269853217915,18653,1.1290929619872037
ENSSSCG00000000205,ENSSSCT00000000218,0,257,17488,0,0.5369649805447471,0.49182296431838973,14785,0.5718206770356816
ENSSSCG00000000206,ENSSSCT00000088936,172,1585,27077,0.627906976744186,0.6353312302839117,0.5498024153340474,28690,0.44318055914613874
ENSSSCG00000000209,ENSSSCT00000038291,89,1070,11631,0.6179775280898876,0.6616822429906543,0.5976270312096982,8849,0.8597713008339781
ENSSSCG00000000211,ENSSSCT00000000226,121,537,3002,0.8264462809917356,0.6499068901303539,0.6092604930046636,2205,0.999333777481679
ENSSSCG00000000212,ENSSSCT00000089729,217,0,2516,0.6405529953917051,0,0.6355325914149443,1825,1.192368839427663
ENSSSCG00000000214,ENSSSCT00000040822,566,553,5382,0.6325088339222615,0.6003616636528029,0.5858416945373467,4809,1.6722408026755853
ENSSSCG00000000215,ENSSSCT00000056120,199,1724,11595,0.5175879396984925,0.5777262180974478,0.511254851228978,9700,1.034928848641656
ENSSSCG00000000216,ENSSSCT00000000232,154,2036,23723,0.8116883116883117,0.5589390962671905,0.5519538001095983,23022,0.4636850314041226
ENSSSCG00000000217,ENSSSCT00000000233,89,912,28993,0.6741573033707865,0.4067982456140351,0.40930569447797743,35998,0.5863484289311214
ENSSSCG00000000228,ENSSSCT00000000245,184,1098,124729,0.7282608695652174,0.4562841530054645,0.44319284208163295,184745,0.20043454208724515
ENSSSCG00000000231,ENSSSCT00000000250,404,0,2294,0.6014851485148515,0,0.5950305143853531,1675,1.7436791630340016
ENSSSCG00000000232,ENSSSCT00000064488,149,1096,8586,0.5637583892617449,0.593978102189781,0.5651059864896343,7219,0.8152806894945259
ENSSSCG00000000233,ENSSSCT00000071034,46,0,30906,0.782608695652174,0,0.5024267132595612,29476,0.2588494143532
ENSSSCG00000000234,ENSSSCT00000000253,267,1001,7442,0.5917602996254682,0.6033966033966034,0.6277882289707069,7674,1.0749798441279226
ENSSSCG00000000235,ENSSSCT00000000254,55,0,14030,0.6545454545454545,0,0.5210976478973628,12489,0.6414825374198148
ENSSSCG00000000236,ENSSSCT00000000255,0,451,10580,0,0.5720620842572062,0.4929111531190926,8928,0.8506616257088847
ENSSSCG00000000238,ENSSSCT00000000257,113,0,10054,0.5309734513274337,0,0.5190968768649293,8603,0.7957032027053909
ENSSSCG00000000239,ENSSSCT00000000258,65,336,6732,0.5846153846153846,0.625,0.558972073677956,5251,1.1883541295306002
ENSSSCG00000000240,ENSSSCT00000000259,75,798,6605,0.5733333333333334,0.5125313283208021,0.5644208932626797,5085,1.3626040878122634
ENSSSCG00000000241,ENSSSCT00000000260,82,779,7826,0.5853658536585366,0.5943517329910141,0.5236391515461283,6045,1.0222335803731153
ENSSSCG00000000247,ENSSSCT00000057314,71,592,8800,0.5633802816901409,0.581081081081081,0.5225,7223,0.9090909090909091
ENSSSCG00000000248,ENSSSCT00000056843,102,0,4806,0.5392156862745098,0,0.5282979608822306,3106,1.2484394506866416
ENSSSCG00000000249,ENSSSCT00000000268,0,7,12130,0,0.5714285714285714,0.4924154987633965,10595,0.7419620774938169
ENSSSCG00000000250,ENSSSCT00000054083,60,817,10573,0.55,0.5006119951040392,0.5115861155774142,8951,0.7566442826066395
ENSSSCG00000000251,ENSSSCT00000000270,57,471,5129,0.43859649122807015,0.4713375796178344,0.47299668551374535,3255,1.5597582374731918
ENSSSCG00000000252,ENSSSCT00000042524,314,170,7450,0.6528662420382165,0.5823529411764706,0.5664429530201343,6186,1.2080536912751678
ENSSSCG00000000253,ENSSSCT00000074447,99,58,3581,0.5757575757575758,0.5517241379310345,0.5766545657637532,2292,1.6755096341803966
ENSSSCG00000000257,ENSSSCT00000000276,250,227,9583,0.592,0.6167400881057269,0.5548366899718251,12021,1.5652718355421058
ENSSSCG00000000258,ENSSSCT00000061540,406,1096,16736,0.6921182266009852,0.6240875912408759,0.5930927342256214,19476,0.4780114722753346
ENSSSCG00000000259,ENSSSCT00000000278,244,948,9158,0.5901639344262295,0.4282700421940928,0.5421489408167722,28680,1.6379122079056563
ENSSSCG00000000260,ENSSSCT00000000279,241,378,11761,0.5394190871369294,0.5608465608465608,0.5423008247597993,10365,1.2754017515517388
ENSSSCG00000000261,ENSSSCT00000000280,1052,200,3572,0.6159695817490495,0.585,0.5711086226203808,2862,0.8398656215005599
ENSSSCG00000000262,ENSSSCT00000050035,64,1378,16376,0.671875,0.613933236574746,0.5707743038593063,15119,0.6717147044455299
ENSSSCG00000000263,ENSSSCT00000000273,192,511,13817,0.8177083333333334,0.6105675146771037,0.6133024534993124,12609,2.0264891076210465
ENSSSCG00000000264,ENSSSCT00000039691,187,235,1352,0.7914438502673797,0.5574468085106383,0.591715976331361,596,0.7396449704142012
ENSSSCG00000000265,ENSSSCT00000000284,148,160,22190,0.5743243243243243,0.38125,0.5288868859846778,16242,1.3970256872465074
ENSSSCG00000000267,ENSSSCT00000103192,1705,122,1862,0.4774193548387097,0.5,0.45435016111707843,2142,2.1482277121374866
ENSSSCG00000000268,ENSSSCT00000000287,134,248,11372,0.582089552238806,0.49193548387096775,0.5342068237776996,9732,1.3190291945128385
ENSSSCG00000000271,ENSSSCT00000076306,137,332,5556,0.6642335766423357,0.5481927710843374,0.5466162706983442,4111,1.9798416126709864
ENSSSCG00000000272,ENSSSCT00000065738,183,373,40775,0.7158469945355191,0.4959785522788204,0.4115511955855303,38415,0.12262415695892091
ENSSSCG00000000273,ENSSSCT00000106445,270,0,1008,0.5814814814814815,0,0.5357142857142857,754,2.9761904761904763
ENSSSCG00000000274,ENSSSCT00000073313,355,260,28062,0.7295774647887324,0.5615384615384615,0.4452284227781341,29155,0.4988953032570736
ENSSSCG00000000275,ENSSSCT00000000295,412,1255,5669,0.720873786407767,0.4589641434262948,0.5791144822720057,13568,2.469571352972306
ENSSSCG00000000276,ENSSSCT00000052105,177,289,4663,0.711864406779661,0.5916955017301038,0.5927514475659447,3563,1.7156337122024448
ENSSSCG00000000277,ENSSSCT00000000298,0,380,662,0,0.531578947368421,0.6042296072507553,318,6.042296072507552
ENSSSCG00000000278,ENSSSCT00000042399,120,4985,82859,0.5916666666666667,0.5061183550651955,0.4123148963902533,103242,0.15689303515610858
ENSSSCG00000000279,ENSSSCT00000000300,85,1001,6476,0.5411764705882353,0.5474525474525475,0.5071031500926498,5478,0.15441630636195183
ENSSSCG00000000281,ENSSSCT00000000302,17,1001,1620,0.7647058823529411,0.6183816183816184,0.6209876543209877,772,0.6172839506172839
ENSSSCG00000000288,ENSSSCT00000075652,81,732,3410,0.5679012345679012,0.37841530054644806,0.4398826979472141,2757,2.932551319648094
ENSSSCG00000000289,ENSSSCT00000047127,361,270,2334,0.6731301939058172,0.562962962962963,0.5968294772922023,5381,0.856898029134533
ENSSSCG00000000290,ENSSSCT00000099135,25,1294,18440,0.72,0.5038639876352395,0.46800433839479394,17946,0.3796095444685466
ENSSSCG00000000291,ENSSSCT00000000312,524,235,1190,0.4904580152671756,0.4085106382978723,0.5722689075630252,68,0.8403361344537815
ENSSSCG00000000292,ENSSSCT00000075537,126,1058,14444,0.753968253968254,0.6361058601134215,0.5555940182774854,14471,0.5538631957906397
ENSSSCG00000000293,ENSSSCT00000090750,1672,998,13720,0.5753588516746412,0.6112224448897795,0.556195335276968,17444,2.1137026239067054
ENSSSCG00000000295,ENSSSCT00000000316,54,1295,41323,0.5555555555555556,0.4671814671814672,0.4459743968250127,37976,0.7017883503133848
ENSSSCG00000000297,ENSSSCT00000000318,211,1366,12984,0.5497630331753555,0.6259150805270863,0.5408194701170672,11917,1.0782501540357363
ENSSSCG00000000298,ENSSSCT00000071043,303,174,7302,0.7425742574257426,0.43103448275862066,0.5475212270610792,8367,1.0955902492467817
ENSSSCG00000000299,ENSSSCT00000042104,188,5727,31890,0.526595744680851,0.37943076654443864,0.40454687989965504,105671,0.40765130134838506
ENSSSCG00000000333,ENSSSCT00000000355,141,570,1360,0.3829787234042553,0.28421052631578947,0.4308823529411765,11891,1.4705882352941175
ENSSSCG00000000359,ENSSSCT00000000381,407,71,3700,0.6412776412776413,0.6338028169014085,0.5789189189189189,12113,1.3513513513513513
ENSSSCG00000000361,ENSSSCT00000033233,387,84,2696,0.6795865633074936,0.4642857142857143,0.5693620178041543,2765,2.9673590504451037
ENSSSCG00000000362,ENSSSCT00000000384,199,143,4045,0.5577889447236181,0.5104895104895105,0.5592088998763906,2756,0.9888751545117429
ENSSSCG00000000363,ENSSSCT00000000386,137,2974,7442,0.8102189781021898,0.5060524546065904,0.5329212577264176,6228,0.26874496103198064
ENSSSCG00000000364,ENSSSCT00000071634,24,2354,60075,0.625,0.4953271028037383,0.41521431543903453,59458,0.16645859342488556
ENSSSCG00000000365,ENSSSCT00000000388,157,347,1171,0.5859872611464968,0.43515850144092216,0.46968403074295473,1527,2.561912894961571
ENSSSCG00000000366,ENSSSCT00000000389,0,1001,6981,0,0.42857142857142855,0.4775820083082653,4870,0.8594757198109153
ENSSSCG00000000367,ENSSSCT00000065735,273,1046,2162,0.5934065934065934,0.5239005736137667,0.5749306197964847,2456,2.3126734505087883
ENSSSCG00000000370,ENSSSCT00000040081,335,283,23098,0.5194029850746269,0.49469964664310956,0.4820330764568361,21085,1.082344791756862
ENSSSCG00000000371,ENSSSCT00000000394,25,107,9236,0.44,0.4672897196261682,0.48873971416197487,7323,1.0827197921177998
ENSSSCG00000000376,ENSSSCT00000000402,141,490,2418,0.6524822695035462,0.44285714285714284,0.5446650124069479,2180,1.6542597187758477
ENSSSCG00000000377,ENSSSCT00000000403,450,1066,4578,0.58,0.4699812382739212,0.45303626037570993,5532,2.839667977282656
ENSSSCG00000000379,ENSSSCT00000090528,3560,2860,14999,0.451685393258427,0.4982517482517482,0.5223014867657844,11745,1.9334622308153877
ENSSSCG00000000382,ENSSSCT00000032096,82,1863,21392,0.8658536585365854,0.5303274288781535,0.5099569932685116,17616,1.168661181750187
ENSSSCG00000000383,ENSSSCT00000047640,516,0,6893,0.5813953488372093,0,0.4775859567677354,23116,0.8704482808646453
ENSSSCG00000000384,ENSSSCT00000061313,1013,329,4486,0.491609081934847,0.5288753799392097,0.48395006687472136,4967,1.560410164957646
ENSSSCG00000000385,ENSSSCT00000103517,102,112,5261,0.5882352941176471,0.5714285714285714,0.5846797186846607,4029,2.090857251473104
ENSSSCG00000000386,ENSSSCT00000044069,75,3524,14008,0.8666666666666667,0.5797389330306469,0.5451884637350086,12603,1.9988577955454028
ENSSSCG00000000393,ENSSSCT00000038548,382,614,14015,0.5549738219895288,0.44462540716612375,0.4762040670709954,11050,1.783803068141277
ENSSSCG00000000394,ENSSSCT00000000425,546,137,2176,0.6208791208791209,0.40145985401459855,0.44347426470588236,2227,2.297794117647059
ENSSSCG00000000396,ENSSSCT00000000428,1073,1968,11737,0.51071761416589,0.4735772357723577,0.4939081537019681,12684,2.0448155405981083
ENSSSCG00000000398,ENSSSCT00000000430,163,274,764,0.4601226993865031,0.36496350364963503,0.5130890052356021,139,1.3089005235602094
ENSSSCG00000000400,ENSSSCT00000000432,44,1410,4312,0.7045454545454546,0.46595744680851064,0.4874768089053803,3521,0.6957328385899814
ENSSSCG00000000401,ENSSSCT00000000433,585,451,12559,0.6051282051282051,0.4745011086474501,0.48737956843697744,10751,1.3536109562863285
ENSSSCG00000000402,ENSSSCT00000061336,230,273,56980,0.3565217391304348,0.5238095238095238,0.42695682695682696,58364,0.2808002808002808
ENSSSCG00000000403,ENSSSCT00000055700,195,235,46331,0.5641025641025641,0.5446808510638298,0.46709546523925666,40458,0.6906822645744749
ENSSSCG00000000405,ENSSSCT00000033906,199,329,7494,0.457286432160804,0.3951367781155015,0.44568988524152653,5782,1.200960768614892
ENSSSCG00000000406,ENSSSCT00000079358,318,4018,15616,0.6792452830188679,0.3544051767048283,0.4287909836065574,16169,0.3201844262295082
ENSSSCG00000000411,ENSSSCT00000000460,271,742,5129,0.7453874538745388,0.568733153638814,0.6028465587833886,3552,1.1698186781048938
ENSSSCG00000000413,ENSSSCT00000000458,575,213,21709,0.5460869565217391,0.5492957746478874,0.5009443088120135,21873,1.1976599566999862
ENSSSCG00000000415,ENSSSCT00000000449,199,701,15586,0.5577889447236181,0.43509272467902993,0.46131143333761065,14402,0.19248043115616578
